Witness ID,Witness Name,Title,Organization,Meeting Name,Date,Time,Acronym,Notice Link,Evidence Link,Minutes Link,disclosure_deadline
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-05-29,4:04 p.m. - 5:58 p.m. (EDT),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-68/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-68/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-68/minutes,2023-09-26
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-05-29,4:50 p.m. - 7:20 p.m. (EDT),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/minutes,2023-09-26
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-05-29,3:39 p.m. - 5:47 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/minutes,2023-09-26
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-05-29,3:31 p.m. - 5:10 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/minutes,2023-09-26
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-03-22,4:50 p.m. - 7:20 p.m. (EDT),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-57/minutes,2023-07-20
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-03-22,3:39 p.m. - 5:47 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/minutes,2023-07-20
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-03-22,3:31 p.m. - 5:10 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/minutes,2023-07-20
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-02-06,3:39 p.m. - 5:47 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-50/minutes,2023-06-06
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2023-02-06,3:31 p.m. - 5:10 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/minutes,2023-06-06
291171,Ms. Helena Jaczek,", Minister of Public Services and Procurement",,OGGO,2022-11-24,3:31 p.m. - 5:10 p.m. (EST),OGGO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/OGGO/meeting-41/minutes,2023-03-24
278950,Mr. Harjit S. Sajjan,", Minister of International Development and Minister responsible for the Pacific Economic Development Agency of Canada",,FAAE,2022-03-03,3:34 p.m. - 5:39 p.m. (EST),FAAE,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FAAE/meeting-9/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FAAE/meeting-9/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FAAE/meeting-9/minutes,2022-07-01
278949,Mrs. Pascale St-Onge,", Minister of Sport and Minister responsible for the Economic Development Agency of Canada for the Regions of Quebec",,FEWO,2023-02-13,11:00 a.m. - 1:00 p.m. (EST),FEWO,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FEWO/meeting-51/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FEWO/meeting-51/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FEWO/meeting-51/minutes,2023-06-13
278948,Ms. Ginette Petitpas Taylor,", Minister of Official Languages and Minister responsible for the Atlantic Canada Opportunities Agency",,LANG,2022-03-23,3:45 p.m. - 5:28 p.m. (EDT),LANG,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/LANG/meeting-11/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/LANG/meeting-11/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/LANG/meeting-11/minutes,2022-07-21
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2023-03-23,11:00 a.m. - 12:59 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-58/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-58/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-58/minutes,2023-07-21
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2023-03-23,11:01 a.m. - 1:02 p.m. (EST),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/minutes,2023-07-21
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2023-03-23,5:29 p.m. - 7:03 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/minutes,2023-07-21
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2023-03-23,3:46 p.m. - 5:49 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/minutes,2023-07-21
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-11-29,11:01 a.m. - 1:02 p.m. (EST),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-46/minutes,2023-03-29
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-11-29,5:29 p.m. - 7:03 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/minutes,2023-03-29
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-11-29,3:46 p.m. - 5:49 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/minutes,2023-03-29
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-06-15,5:29 p.m. - 7:03 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-27/minutes,2022-10-13
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-06-15,3:46 p.m. - 5:49 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/minutes,2022-10-13
278939,Ms. Carolyn Bennett,", Minister of Mental Health and Addictions and Associate Minister of Health",,HESA,2022-03-21,3:46 p.m. - 5:49 p.m. (EDT),HESA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/HESA/meeting-11/minutes,2022-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:03 a.m. - 8:48 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-142/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-142/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-142/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:05 a.m. - 1:31 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:02 a.m. - 1:14 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,3:51 p.m. - 4:35 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:04 a.m. - 4:24 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,3:29 p.m. - 5:36 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,3:46 p.m. - 5:27 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:00 a.m. - 1:07 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-05-07,11:04 a.m. - 1:25 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/minutes,2024-09-04
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,11:05 a.m. - 1:31 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-133/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,11:02 a.m. - 1:14 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,3:51 p.m. - 4:35 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,11:04 a.m. - 4:24 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,3:29 p.m. - 5:36 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,3:46 p.m. - 5:27 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,11:00 a.m. - 1:07 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2024-03-21,11:04 a.m. - 1:25 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/minutes,2024-07-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,11:02 a.m. - 1:14 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-122/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,3:51 p.m. - 4:35 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,11:04 a.m. - 4:24 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,3:29 p.m. - 5:36 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,3:46 p.m. - 5:27 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,11:00 a.m. - 1:07 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-12-07,11:04 a.m. - 1:25 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/minutes,2024-04-05
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,3:51 p.m. - 4:35 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-121/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,11:04 a.m. - 4:24 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,3:29 p.m. - 5:36 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,3:46 p.m. - 5:27 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,11:00 a.m. - 1:07 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-11-20,11:04 a.m. - 1:25 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/minutes,2024-03-19
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-05-02,11:04 a.m. - 4:24 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-87/minutes,2023-08-30
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-05-02,3:29 p.m. - 5:36 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-69/minutes,2023-08-30
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-05-02,3:46 p.m. - 5:27 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-59/minutes,2023-08-30
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-05-02,11:00 a.m. - 1:07 p.m. (EDT),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-40/minutes,2023-08-30
278943,Ms. Chrystia Freeland,", Deputy Prime Minister and Minister of Finance",,FINA,2023-05-02,11:04 a.m. - 1:25 p.m. (EST),FINA,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/notice,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/evidence,https://www.ourcommons.ca//www.ourcommons.ca/DocumentViewer/en/44-1/FINA/meeting-5/minutes,2023-08-30
